State,Year,Quarter,Reg_name,Reg_users,App_opening
bihar,2023,3,gaya district,1028527,39984441
bihar,2023,3,samastipur district,905652,8604851
bihar,2023,3,banka district,309910,36154059
bihar,2023,3,purbi champaran district,1234014,18031904
bihar,2023,3,sheohar district,106622,3441114
bihar,2023,3,bhojpur district,605403,10422101
bihar,2018,3,madhepura district,49663,0
bihar,2018,3,purnia district,94363,0
bihar,2018,3,nalanda district,128472,0
bihar,2018,3,buxar district,51486,0
bihar,2018,3,darbhanga district,132803,0
bihar,2018,3,nawada district,59996,0
bihar,2018,3,jamui district,43752,0
bihar,2018,3,sheikhpura district,18723,0
bihar,2018,3,siwan district,98993,0
bihar,2018,3,muzaffarpur district,211519,0
bihar,2018,3,patna district,684421,0
bihar,2018,3,jehanabad district,36542,0
bihar,2018,3,rohtas district,115023,0
bihar,2018,3,begusarai district,102517,0
bihar,2018,3,supaul district,55126,0
bihar,2018,3,sitamarhi district,86343,0
bihar,2018,3,saran district,123407,0
bihar,2018,3,arwal district,20402,0
bihar,2018,3,vaishali district,122105,0
bihar,2018,3,pashchim champaran district,124955,0
bihar,2018,3,gopalganj district,77944,0
bihar,2018,3,lakhisarai district,32649,0
bihar,2018,3,aurangabad district,78109,0
bihar,2018,3,kaimur bhabua district,42159,0
bihar,2018,3,araria district,60052,0
bihar,2018,3,munger district,57422,0
bihar,2018,3,katihar district,81567,0
bihar,2018,3,khagaria district,46130,0
bihar,2018,3,saharsa district,58234,0
bihar,2018,3,bhagalpur district,131270,0
bihar,2018,3,madhubani district,123044,0
bihar,2018,3,kishanganj district,33293,0
bihar,2018,3,gaya district,160375,0
bihar,2018,3,samastipur district,134680,0
bihar,2018,3,banka district,37816,0
bihar,2018,3,purbi champaran district,162122,0
bihar,2018,3,sheohar district,14106,0
bihar,2018,3,bhojpur district,92952,0
bihar,2019,3,madhepura district,99576,1649447
bihar,2019,3,purnia district,186139,3003347
bihar,2019,3,nalanda district,235028,3869133
bihar,2019,3,buxar district,104713,1381138
bihar,2019,3,darbhanga district,262421,4450914
bihar,2019,3,nawada district,123544,1773161
bihar,2019,3,jamui district,92936,1426569
bihar,2019,3,sheikhpura district,36997,457606
bihar,2019,3,siwan district,214406,3266902
bihar,2019,3,muzaffarpur district,396343,7217205
bihar,2019,3,patna district,1180262,25097249
bihar,2019,3,jehanabad district,72795,1204601
bihar,2019,3,rohtas district,220566,3486542
bihar,2019,3,begusarai district,198672,2675356
bihar,2019,3,supaul district,113711,1835527
bihar,2019,3,sitamarhi district,174814,2904366
bihar,2019,3,saran district,260966,4250077
bihar,2019,3,arwal district,40722,686243
bihar,2019,3,vaishali district,246527,4465824
bihar,2019,3,pashchim champaran district,256491,4618198
bihar,2019,3,gopalganj district,167773,2572232
bihar,2019,3,lakhisarai district,64084,932887
bihar,2019,3,aurangabad district,159363,2679481
bihar,2019,3,kaimur bhabua district,85406,1268624
bihar,2019,3,araria district,126320,1952983
bihar,2019,3,munger district,106801,1540247
bihar,2019,3,katihar district,165027,3026054
bihar,2019,3,khagaria district,90561,1428876
bihar,2019,3,saharsa district,114827,2024957
bihar,2019,3,bhagalpur district,249214,3694374
bihar,2019,3,madhubani district,255761,4258979
bihar,2019,3,kishanganj district,74150,1200959
bihar,2019,3,gaya district,315649,5823758
bihar,2019,3,samastipur district,262875,4222865
bihar,2019,3,banka district,81845,1053657
bihar,2019,3,purbi champaran district,330361,6045428
bihar,2019,3,sheohar district,28715,448740
bihar,2019,3,bhojpur district,183904,2626792
bihar,2022,3,madhepura district,313960,5886305
bihar,2022,3,purnia district,565515,17265639
bihar,2022,3,nalanda district,629780,7753374
bihar,2022,3,buxar district,295108,4551340
bihar,2022,3,darbhanga district,749430,7569101
bihar,2022,3,nawada district,368086,8056207
bihar,2022,3,jamui district,282221,16122651
bihar,2022,3,sheikhpura district,107101,2666151
bihar,2022,3,siwan district,662330,4771874
bihar,2022,3,muzaffarpur district,1077200,9753785
bihar,2022,3,patna district,2716533,14287382
bihar,2022,3,jehanabad district,203185,4506553
bihar,2022,3,rohtas district,603031,11903038
bihar,2022,3,begusarai district,552515,6457145
bihar,2022,3,supaul district,351009,10366077
bihar,2022,3,sitamarhi district,518667,5382757
bihar,2022,3,saran district,756293,6774716
bihar,2022,3,arwal district,114283,1140276
bihar,2022,3,vaishali district,688248,5105824
bihar,2022,3,pashchim champaran district,777977,17123986
bihar,2022,3,gopalganj district,518406,4689571
bihar,2022,3,lakhisarai district,175377,3236651
bihar,2022,3,aurangabad district,454222,13130908
bihar,2022,3,kaimur bhabua district,249931,8936663
bihar,2022,3,araria district,414664,15218229
bihar,2022,3,munger district,279807,2859668
bihar,2022,3,katihar district,491899,13879403
bihar,2022,3,khagaria district,268959,6906706
bihar,2022,3,saharsa district,337915,8150025
bihar,2022,3,bhagalpur district,682584,7649764
bihar,2022,3,madhubani district,753153,10261898
bihar,2022,3,kishanganj district,242898,10058569
bihar,2022,3,gaya district,859903,21340459
bihar,2022,3,samastipur district,754322,8237748
bihar,2022,3,banka district,258927,16625291
bihar,2022,3,purbi champaran district,1025772,11862222
bihar,2022,3,sheohar district,88685,1331255
bihar,2022,3,bhojpur district,504480,4988174
assam,2021,3,tinsukia district,156657,7972511
assam,2021,3,lakhimpur district,104585,5715864
assam,2021,3,kamrup district,172652,6027040
assam,2021,3,kokrajhar district,71086,3533843
assam,2021,3,karbi anglong district,68242,3232899
assam,2021,3,sivasagar district,89129,2391302
assam,2021,3,dibrugarh district,184280,6497593
assam,2021,3,south salmara mancachar district,33080,1313938
assam,2021,3,nagaon district,233909,6279942
assam,2021,3,dhubri district,119554,4251017
assam,2021,3,golaghat district,115666,4870071
assam,2021,3,udalguri district,68048,4295164
assam,2021,3,majuli district,16073,735694
assam,2021,3,sonitpur district,184448,6272172
assam,2021,3,hojai district,75318,3271673
assam,2021,3,marigaon district,102617,3259608
assam,2021,3,chirang district,42198,3662908
assam,2021,3,cachar district,200721,4477178
assam,2021,3,nalbari district,79951,2543151
assam,2021,3,west karbi anglong district,15112,1125289
assam,2021,3,dhemaji district,80553,3662523
assam,2021,3,karimganj district,105371,3339273
assam,2021,3,bongaigaon district,94320,3627538
assam,2021,3,dima hasao district,28350,1562973
assam,2021,3,baksa district,88112,4106577
assam,2021,3,charaideo district,47576,2507021
assam,2021,3,darrang district,83547,3725044
assam,2021,3,kamrup metropolitan district,677223,10475091
assam,2021,3,hailakandi district,66975,2030120
assam,2021,3,barpeta district,207997,7386911
assam,2021,3,goalpara district,107173,4401050
assam,2021,3,biswanath district,62778,3494701
assam,2021,3,jorhat district,135179,3240952
assam,2020,3,tinsukia district,113239,1801945
assam,2020,3,lakhimpur district,74990,1122603
assam,2020,3,kamrup district,124944,1986835
assam,2020,3,kokrajhar district,50223,753891
assam,2020,3,karbi anglong district,48331,769536
assam,2020,3,sivasagar district,64581,875260
assam,2020,3,dibrugarh district,134339,1916894
assam,2020,3,south salmara mancachar district,23212,392792
assam,2020,3,nagaon district,168903,2335984
assam,2020,3,dhubri district,84816,1270648
assam,2020,3,golaghat district,83572,1156145
assam,2020,3,udalguri district,48006,710285
assam,2020,3,majuli district,11422,168946
assam,2020,3,sonitpur district,134006,2252989
assam,2020,3,hojai district,54315,803277
assam,2020,3,marigaon district,74680,959669
assam,2020,3,chirang district,29963,469388
assam,2020,3,cachar district,143851,2043387
assam,2020,3,nalbari district,57691,787804
assam,2020,3,west karbi anglong district,10573,174268
assam,2020,3,dhemaji district,57998,929304
assam,2020,3,karimganj district,73939,1127144
assam,2020,3,bongaigaon district,67790,1060449
assam,2020,3,dima hasao district,20222,351724
assam,2020,3,baksa district,62833,963277
assam,2020,3,charaideo district,34348,517817
assam,2020,3,darrang district,59770,881403
assam,2020,3,kamrup metropolitan district,499403,6578104
assam,2020,3,hailakandi district,47910,766195
assam,2020,3,barpeta district,150166,2675659
assam,2020,3,goalpara district,75578,1281064
assam,2020,3,biswanath district,44880,748906
assam,2020,3,jorhat district,99517,1241686
assam,2023,3,tinsukia district,239058,51022057
assam,2023,3,lakhimpur district,160471,45985004
assam,2023,3,kamrup district,265357,38346090
assam,2023,3,kokrajhar district,110080,35992196
assam,2023,3,karbi anglong district,104784,34498189
assam,2023,3,sivasagar district,136241,13086792
assam,2023,3,dibrugarh district,278740,52247851
assam,2023,3,south salmara mancachar district,52380,10212674
assam,2023,3,nagaon district,360999,37811403
assam,2023,3,dhubri district,186435,32844357
assam,2023,3,golaghat district,177250,41449634
assam,2023,3,udalguri district,105214,32082491
assam,2023,3,majuli district,24611,5257124
assam,2023,3,sonitpur district,281112,45875124
assam,2023,3,hojai district,115657,25287556
assam,2023,3,marigaon district,158451,24814112
assam,2023,3,chirang district,65998,30789237
assam,2023,3,cachar district,308182,23961554
assam,2023,3,nalbari district,122081,20513320
assam,2023,3,west karbi anglong district,23398,13519596
assam,2023,3,dhemaji district,123363,28025817
assam,2023,3,karimganj district,162640,26785202
assam,2023,3,bongaigaon district,145804,21295658
assam,2023,3,dima hasao district,43160,13892143
assam,2023,3,baksa district,136080,38631709
assam,2023,3,charaideo district,73222,23549167
assam,2023,3,darrang district,129710,41955515
assam,2023,3,kamrup metropolitan district,1014178,12110048
assam,2023,3,hailakandi district,104063,17547081
assam,2023,3,barpeta district,321557,35656605
assam,2023,3,goalpara district,167049,35859977
assam,2023,3,biswanath district,96868,31732430
assam,2023,3,jorhat district,204393,20212200
assam,2018,3,tinsukia district,32870,0
assam,2018,3,lakhimpur district,18337,0
assam,2018,3,kamrup district,33197,0
assam,2018,3,kokrajhar district,13164,0
assam,2018,3,karbi anglong district,12282,0
assam,2018,3,sivasagar district,17447,0
assam,2018,3,dibrugarh district,40711,0
assam,2018,3,south salmara mancachar district,4903,0
assam,2018,3,nagaon district,40687,0
assam,2018,3,dhubri district,22705,0
assam,2018,3,golaghat district,21729,0
assam,2018,3,udalguri district,11213,0
assam,2018,3,majuli district,2739,0
assam,2018,3,sonitpur district,38797,0
assam,2018,3,hojai district,14769,0
assam,2018,3,marigaon district,15934,0
assam,2018,3,chirang district,7234,0
assam,2018,3,cachar district,40888,0
assam,2018,3,nalbari district,15082,0
assam,2018,3,west karbi anglong district,2051,0
assam,2018,3,dhemaji district,14771,0
assam,2018,3,karimganj district,17088,0
assam,2018,3,bongaigaon district,18869,0
assam,2018,3,dima hasao district,4860,0
assam,2018,3,baksa district,14459,0
assam,2018,3,charaideo district,9516,0
assam,2018,3,darrang district,16774,0
assam,2018,3,kamrup metropolitan district,164101,0
assam,2018,3,hailakandi district,12471,0
assam,2018,3,barpeta district,41158,0
assam,2018,3,goalpara district,20290,0
assam,2018,3,biswanath district,11572,0
assam,2018,3,jorhat district,32134,0
assam,2019,3,tinsukia district,68999,940075
assam,2019,3,lakhimpur district,43745,580514
assam,2019,3,kamrup district,75174,1202400
assam,2019,3,kokrajhar district,28222,410393
assam,2019,3,karbi anglong district,27576,388526
assam,2019,3,sivasagar district,38799,495555
assam,2019,3,dibrugarh district,84029,1106406
assam,2019,3,south salmara mancachar district,12313,196200
assam,2019,3,nagaon district,100993,1357385
assam,2019,3,dhubri district,48953,674502
assam,2019,3,golaghat district,48408,622326
assam,2019,3,udalguri district,27337,380596
assam,2019,3,majuli district,6865,92041
assam,2019,3,sonitpur district,83930,1274025
assam,2019,3,hojai district,32322,442802
assam,2019,3,marigaon district,45437,613396
assam,2019,3,chirang district,16353,257049
assam,2019,3,cachar district,88048,1168889
assam,2019,3,nalbari district,34518,464062
assam,2019,3,west karbi anglong district,5535,80298
assam,2019,3,dhemaji district,33556,463218
assam,2019,3,karimganj district,41329,492814
assam,2019,3,bongaigaon district,40554,601208
assam,2019,3,dima hasao district,11373,190991
assam,2019,3,baksa district,35085,504197
assam,2019,3,charaideo district,20638,284649
assam,2019,3,darrang district,36124,498460
assam,2019,3,kamrup metropolitan district,340588,5813918
assam,2019,3,hailakandi district,28317,319292
assam,2019,3,barpeta district,92001,1577070
assam,2019,3,goalpara district,44056,703191
assam,2019,3,biswanath district,26488,380892
assam,2019,3,jorhat district,63858,816333
assam,2022,3,tinsukia district,199942,29277292
assam,2022,3,lakhimpur district,134167,21009628
assam,2022,3,kamrup district,221721,17825113
assam,2022,3,kokrajhar district,92019,12322852
assam,2022,3,karbi anglong district,87673,13894716
assam,2022,3,sivasagar district,114163,7826176
assam,2022,3,dibrugarh district,234149,23974651
assam,2022,3,south salmara mancachar district,43159,2606041
assam,2022,3,nagaon district,300653,16159981
assam,2022,3,dhubri district,154896,12516285
assam,2022,3,golaghat district,148419,20170917
assam,2022,3,udalguri district,87984,17883415
assam,2022,3,majuli district,20640,3375101
assam,2022,3,sonitpur district,235752,20172502
assam,2022,3,hojai district,96394,12294216
assam,2022,3,marigaon district,131985,8112239
assam,2022,3,chirang district,55020,12567113
assam,2022,3,cachar district,257370,11770680
assam,2022,3,nalbari district,102232,8684415
assam,2022,3,west karbi anglong district,19543,4377609
assam,2022,3,dhemaji district,103193,13855931
assam,2022,3,karimganj district,135721,9580499
assam,2022,3,bongaigaon district,121477,10130192
assam,2022,3,dima hasao district,36162,5936531
assam,2022,3,baksa district,113700,15925684
assam,2022,3,charaideo district,61141,9596987
assam,2022,3,darrang district,107920,11849039
assam,2022,3,kamrup metropolitan district,854019,8071434
assam,2022,3,hailakandi district,86454,5088713
assam,2022,3,barpeta district,267667,12753203
assam,2022,3,goalpara district,138786,10801509
assam,2022,3,biswanath district,80965,11000845
assam,2022,3,jorhat district,171824,9349198
uttarakhand,2021,3,udham singh nagar district,568881,11164838
uttarakhand,2021,3,haridwar district,669249,14435498
uttarakhand,2021,3,almora district,102118,5454284
uttarakhand,2021,3,pithoragarh district,84476,3786013
uttarakhand,2021,3,rudraprayag district,42317,1937591
uttarakhand,2021,3,pauri garhwal district,155054,7889492
uttarakhand,2021,3,bageshwar district,40083,2160085
uttarakhand,2021,3,champawat district,46279,2383548
uttarakhand,2021,3,nainital district,309820,8514293
uttarakhand,2021,3,dehradun district,963594,20465729
uttarakhand,2021,3,chamoli district,73432,4144214
uttarakhand,2021,3,uttarkashi district,59174,3114485
uttarakhand,2021,3,tehri garhwal district,119032,5436460
uttarakhand,2020,3,udham singh nagar district,418390,6671041
uttarakhand,2020,3,haridwar district,491252,8936480
uttarakhand,2020,3,almora district,72829,1336245
uttarakhand,2020,3,pithoragarh district,60279,1010673
uttarakhand,2020,3,rudraprayag district,30389,547787
uttarakhand,2020,3,pauri garhwal district,112287,1825649
uttarakhand,2020,3,bageshwar district,28329,461430
uttarakhand,2020,3,champawat district,33279,555158
uttarakhand,2020,3,nainital district,227497,3413516
uttarakhand,2020,3,dehradun district,711303,12440947
uttarakhand,2020,3,chamoli district,52184,906265
uttarakhand,2020,3,uttarkashi district,42144,749397
uttarakhand,2020,3,tehri garhwal district,85276,1522760
uttarakhand,2023,3,udham singh nagar district,858970,19041457
uttarakhand,2023,3,haridwar district,1003648,18036939
uttarakhand,2023,3,almora district,153779,16875585
uttarakhand,2023,3,pithoragarh district,127530,16504202
uttarakhand,2023,3,rudraprayag district,63945,14470174
uttarakhand,2023,3,pauri garhwal district,232186,20843192
uttarakhand,2023,3,bageshwar district,60503,8723376
uttarakhand,2023,3,champawat district,70373,9062821
uttarakhand,2023,3,nainital district,460046,19575822
uttarakhand,2023,3,dehradun district,1419173,23285003
uttarakhand,2023,3,chamoli district,110883,16157702
uttarakhand,2023,3,uttarkashi district,89519,16770800
uttarakhand,2023,3,tehri garhwal district,179437,17993095
uttarakhand,2018,3,udham singh nagar district,162754,0
uttarakhand,2018,3,haridwar district,174526,0
uttarakhand,2018,3,almora district,20152,0
uttarakhand,2018,3,pithoragarh district,16483,0
uttarakhand,2018,3,rudraprayag district,7979,0
uttarakhand,2018,3,pauri garhwal district,36059,0
uttarakhand,2018,3,bageshwar district,7784,0
uttarakhand,2018,3,champawat district,9982,0
uttarakhand,2018,3,nainital district,79936,0
uttarakhand,2018,3,dehradun district,246477,0
uttarakhand,2018,3,chamoli district,14112,0
uttarakhand,2018,3,uttarkashi district,10793,0
uttarakhand,2018,3,tehri garhwal district,23575,0
uttarakhand,2019,3,udham singh nagar district,292858,4445854
uttarakhand,2019,3,haridwar district,334619,5961468
uttarakhand,2019,3,almora district,44182,483290
uttarakhand,2019,3,pithoragarh district,36353,424940
uttarakhand,2019,3,rudraprayag district,18065,238590
uttarakhand,2019,3,pauri garhwal district,73363,882928
uttarakhand,2019,3,bageshwar district,16943,159321
uttarakhand,2019,3,champawat district,20481,236496
uttarakhand,2019,3,nainital district,153561,1918096
uttarakhand,2019,3,dehradun district,486157,8514501
uttarakhand,2019,3,chamoli district,32036,404145
uttarakhand,2019,3,uttarkashi district,25151,331612
uttarakhand,2019,3,tehri garhwal district,52090,659747
uttarakhand,2022,3,udham singh nagar district,722008,11034214
uttarakhand,2022,3,haridwar district,846066,13296725
uttarakhand,2022,3,almora district,129898,13737811
uttarakhand,2022,3,pithoragarh district,107498,11128867
uttarakhand,2022,3,rudraprayag district,54045,9532300
uttarakhand,2022,3,pauri garhwal district,196481,17689225
uttarakhand,2022,3,bageshwar district,50935,5439174
uttarakhand,2022,3,champawat district,59167,6956304
uttarakhand,2022,3,nainital district,389791,13701523
uttarakhand,2022,3,dehradun district,1205785,14982533
uttarakhand,2022,3,chamoli district,93488,12542308
uttarakhand,2022,3,uttarkashi district,75369,10508319
uttarakhand,2022,3,tehri garhwal district,151445,12254547
manipur,2021,3,kangpokpi district,22416,874800
manipur,2021,3,noney district,3902,300472
manipur,2021,3,imphal east district,71436,954175
manipur,2021,3,thoubal district,33478,486022
manipur,2021,3,kakching district,14924,239828
manipur,2021,3,jiribam district,5941,184052
manipur,2021,3,ukhrul district,11045,513136
manipur,2021,3,tamenglong district,9326,574128
manipur,2021,3,kamjong district,1791,242167
manipur,2021,3,chandel district,7597,522067
manipur,2021,3,bishnupur district,31996,674139
manipur,2021,3,senapati district,1958,1711032
manipur,2021,3,pherzawl district,778,100880
manipur,2021,3,churachandpur district,27600,839576
manipur,2021,3,tengnoupal district,7055,355522
manipur,2021,3,imphal west district,110506,1171776
manipur,2020,3,kangpokpi district,15966,253384
manipur,2020,3,noney district,2736,55385
manipur,2020,3,imphal east district,51383,609321
manipur,2020,3,thoubal district,24183,317792
manipur,2020,3,kakching district,10752,134942
manipur,2020,3,jiribam district,4238,66168
manipur,2020,3,ukhrul district,7657,112269
manipur,2020,3,tamenglong district,6475,109931
manipur,2020,3,kamjong district,1124,23423
manipur,2020,3,chandel district,5252,109957
manipur,2020,3,bishnupur district,22965,325558
manipur,2020,3,senapati district,1317,103022
manipur,2020,3,pherzawl district,438,8873
manipur,2020,3,churachandpur district,19501,298971
manipur,2020,3,tengnoupal district,4853,82000
manipur,2020,3,imphal west district,79723,941379
manipur,2023,3,kangpokpi district,33690,2191474
manipur,2023,3,noney district,5895,363301
manipur,2023,3,imphal east district,106699,944295
manipur,2023,3,thoubal district,50179,493710
manipur,2023,3,kakching district,22516,261506
manipur,2023,3,jiribam district,9171,357376
manipur,2023,3,ukhrul district,16460,711315
manipur,2023,3,tamenglong district,14077,1573118
manipur,2023,3,kamjong district,2698,281983
manipur,2023,3,chandel district,11414,1374766
manipur,2023,3,bishnupur district,47895,827371
manipur,2023,3,senapati district,2937,6491936
manipur,2023,3,pherzawl district,1163,556141
manipur,2023,3,churachandpur district,41799,1311115
manipur,2023,3,tengnoupal district,10629,312756
manipur,2023,3,imphal west district,164350,2642132
manipur,2018,3,kangpokpi district,3073,0
manipur,2018,3,noney district,504,0
manipur,2018,3,imphal east district,13541,0
manipur,2018,3,thoubal district,6112,0
manipur,2018,3,kakching district,2326,0
manipur,2018,3,jiribam district,1086,0
manipur,2018,3,ukhrul district,1346,0
manipur,2018,3,tamenglong district,1268,0
manipur,2018,3,kamjong district,213,0
manipur,2018,3,chandel district,962,0
manipur,2018,3,bishnupur district,5106,0
manipur,2018,3,senapati district,229,0
manipur,2018,3,pherzawl district,51,0
manipur,2018,3,churachandpur district,3420,0
manipur,2018,3,tengnoupal district,1002,0
manipur,2018,3,imphal west district,21696,0
manipur,2019,3,kangpokpi district,7621,110522
manipur,2019,3,noney district,1298,23951
manipur,2019,3,imphal east district,28331,315497
manipur,2019,3,thoubal district,12427,115808
manipur,2019,3,kakching district,5355,52109
manipur,2019,3,jiribam district,2444,31194
manipur,2019,3,ukhrul district,3488,53720
manipur,2019,3,tamenglong district,3085,50057
manipur,2019,3,kamjong district,538,8114
manipur,2019,3,chandel district,2581,47685
manipur,2019,3,bishnupur district,11647,116636
manipur,2019,3,senapati district,672,32024
manipur,2019,3,pherzawl district,156,1847
manipur,2019,3,churachandpur district,9071,118819
manipur,2019,3,tengnoupal district,2334,37068
manipur,2019,3,imphal west district,45268,479154
manipur,2022,3,kangpokpi district,28377,2498405
manipur,2022,3,noney district,4992,776128
manipur,2022,3,imphal east district,90100,1520203
manipur,2022,3,thoubal district,42321,605201
manipur,2022,3,kakching district,18979,463388
manipur,2022,3,jiribam district,7633,390013
manipur,2022,3,ukhrul district,14002,1741319
manipur,2022,3,tamenglong district,11830,1854644
manipur,2022,3,kamjong district,2326,588199
manipur,2022,3,chandel district,9647,1296492
manipur,2022,3,bishnupur district,40486,1279672
manipur,2022,3,senapati district,2492,8069839
manipur,2022,3,pherzawl district,992,549638
manipur,2022,3,churachandpur district,35081,1521481
manipur,2022,3,tengnoupal district,8913,1270292
manipur,2022,3,imphal west district,138892,1586429
andhra-pradesh,2021,3,east godavari district,2150622,103626560
andhra-pradesh,2021,3,srikakulam district,902008,48622126
andhra-pradesh,2021,3,visakhapatnam district,2707931,139540800
andhra-pradesh,2021,3,prakasam district,1239147,91533813
andhra-pradesh,2021,3,anantapur district,1606735,124985545
andhra-pradesh,2021,3,kurnool district,1522196,101210508
andhra-pradesh,2021,3,guntur district,2110878,106621413
andhra-pradesh,2021,3,krishna district,2145423,104358295
andhra-pradesh,2021,3,spsr nellore district,1263550,90102349
andhra-pradesh,2021,3,vizianagaram district,784444,46277311
andhra-pradesh,2021,3,ysr district,1183377,86369956
andhra-pradesh,2021,3,west godavari district,1436576,80244808
andhra-pradesh,2021,3,chittoor district,2007011,135043395
andhra-pradesh,2020,3,east godavari district,1601940,64292857
andhra-pradesh,2020,3,srikakulam district,667858,31794753
andhra-pradesh,2020,3,visakhapatnam district,2058346,102589371
andhra-pradesh,2020,3,prakasam district,915240,44970519
andhra-pradesh,2020,3,anantapur district,1186851,55714787
andhra-pradesh,2020,3,kurnool district,1132240,49164718
andhra-pradesh,2020,3,guntur district,1567595,62427501
andhra-pradesh,2020,3,krishna district,1599289,61028114
andhra-pradesh,2020,3,spsr nellore district,937176,43951448
andhra-pradesh,2020,3,vizianagaram district,587784,31199437
andhra-pradesh,2020,3,ysr district,877909,41578067
andhra-pradesh,2020,3,west godavari district,1053674,38126238
andhra-pradesh,2020,3,chittoor district,1506503,69462572
andhra-pradesh,2023,3,east godavari district,3211557,83823834
andhra-pradesh,2023,3,srikakulam district,1375950,44064462
andhra-pradesh,2023,3,visakhapatnam district,4035323,116087299
andhra-pradesh,2023,3,prakasam district,1868997,94303883
andhra-pradesh,2023,3,anantapur district,2421293,152875757
andhra-pradesh,2023,3,kurnool district,2295754,124493256
andhra-pradesh,2023,3,guntur district,3137289,71855007
andhra-pradesh,2023,3,krishna district,3177643,73280755
andhra-pradesh,2023,3,spsr nellore district,1887005,73583227
andhra-pradesh,2023,3,vizianagaram district,1190571,41978556
andhra-pradesh,2023,3,ysr district,1764648,78787151
andhra-pradesh,2023,3,west godavari district,2146530,73274852
andhra-pradesh,2023,3,chittoor district,2981337,129032458
andhra-pradesh,2018,3,east godavari district,558982,0
andhra-pradesh,2018,3,srikakulam district,228456,0
andhra-pradesh,2018,3,visakhapatnam district,769096,0
andhra-pradesh,2018,3,prakasam district,314899,0
andhra-pradesh,2018,3,anantapur district,405855,0
andhra-pradesh,2018,3,kurnool district,394311,0
andhra-pradesh,2018,3,guntur district,518931,0
andhra-pradesh,2018,3,krishna district,537086,0
andhra-pradesh,2018,3,spsr nellore district,322446,0
andhra-pradesh,2018,3,vizianagaram district,203655,0
andhra-pradesh,2018,3,ysr district,308391,0
andhra-pradesh,2018,3,west godavari district,349782,0
andhra-pradesh,2018,3,chittoor district,515727,0
andhra-pradesh,2019,3,east godavari district,1057167,28275322
andhra-pradesh,2019,3,srikakulam district,437939,11813195
andhra-pradesh,2019,3,visakhapatnam district,1460464,54836001
andhra-pradesh,2019,3,prakasam district,598568,16267041
andhra-pradesh,2019,3,anantapur district,773656,22845084
andhra-pradesh,2019,3,kurnool district,755024,22827473
andhra-pradesh,2019,3,guntur district,1026418,28477132
andhra-pradesh,2019,3,krishna district,1066546,30077671
andhra-pradesh,2019,3,spsr nellore district,619592,17768733
andhra-pradesh,2019,3,vizianagaram district,394375,13065845
andhra-pradesh,2019,3,ysr district,574109,15833900
andhra-pradesh,2019,3,west godavari district,662102,14227407
andhra-pradesh,2019,3,chittoor district,1032733,34638738
andhra-pradesh,2022,3,east godavari district,2702234,85780890
andhra-pradesh,2022,3,srikakulam district,1147016,46323107
andhra-pradesh,2022,3,visakhapatnam district,3397514,87888969
andhra-pradesh,2022,3,prakasam district,1567520,114185009
andhra-pradesh,2022,3,anantapur district,2030824,181038520
andhra-pradesh,2022,3,kurnool district,1924127,143715547
andhra-pradesh,2022,3,guntur district,2647100,91146114
andhra-pradesh,2022,3,krishna district,2685215,86220959
andhra-pradesh,2022,3,spsr nellore district,1588875,105928407
andhra-pradesh,2022,3,vizianagaram district,995141,46767889
andhra-pradesh,2022,3,ysr district,1487140,107976611
andhra-pradesh,2022,3,west godavari district,1805967,97509407
andhra-pradesh,2022,3,chittoor district,2517657,162524274
rajasthan,2021,3,pali district,484755,33725637
rajasthan,2021,3,ganganagar district,481739,155979698
rajasthan,2021,3,churu district,491812,36163323
rajasthan,2021,3,jaipur district,4534297,175289835
rajasthan,2021,3,baran district,238205,14724605
rajasthan,2021,3,bhilwara district,760232,52240450
rajasthan,2021,3,banswara district,165628,10580067
rajasthan,2021,3,dungarpur district,149490,7824971
rajasthan,2021,3,tonk district,374118,29280826
rajasthan,2021,3,jodhpur district,1202937,85445735
rajasthan,2021,3,karauli district,287377,16649738
rajasthan,2021,3,udaipur district,716657,34896346
rajasthan,2021,3,dausa district,506053,27166264
rajasthan,2021,3,nagaur district,787565,65627603
rajasthan,2021,3,bharatpur district,621337,18744440
rajasthan,2021,3,barmer district,555443,86730475
rajasthan,2021,3,ajmer district,835375,44691315
rajasthan,2021,3,chittorgarh district,405372,25182745
rajasthan,2021,3,hanumangarh district,344727,98092929
rajasthan,2021,3,pratapgarh district,107977,9572891
rajasthan,2021,3,sawai madhopur district,359201,22869669
rajasthan,2021,3,jalore district,341575,23694042
rajasthan,2021,3,bikaner district,643520,76274401
rajasthan,2021,3,sikar district,892015,45869668
rajasthan,2021,3,dholpur district,184104,9024247
rajasthan,2021,3,sirohi district,228612,12856951
rajasthan,2021,3,rajsamand district,248866,16230110
rajasthan,2021,3,jaisalmer district,200177,40799554
rajasthan,2021,3,bundi district,251774,17553690
rajasthan,2021,3,jhalawar district,286594,20159854
rajasthan,2021,3,alwar district,1374586,59044145
rajasthan,2021,3,kota district,777099,26835981
rajasthan,2021,3,jhunjhunu district,660246,29731620
rajasthan,2020,3,pali district,345708,8255807
rajasthan,2020,3,ganganagar district,361472,10430039
rajasthan,2020,3,churu district,351312,7999281
rajasthan,2020,3,jaipur district,3433167,125079282
rajasthan,2020,3,baran district,170494,4538646
rajasthan,2020,3,bhilwara district,548564,17651079
rajasthan,2020,3,banswara district,113690,1945847
rajasthan,2020,3,dungarpur district,104238,1696231
rajasthan,2020,3,tonk district,271572,9391974
